,Id,Dataset,Filepath,Filename,Ext,Speaker,Text,Gender,Age,Race,Accent,Emotion,Intensity/Level
5797,,CREMA-D,./data/CREMA-D-master\AudioWAV\1071_WSI_ANG_XX.wav,1071_WSI_ANG_XX.wav,.wav,Crema_1071,We'll stop in a couple of minutes,Male,41,Caucasian,Not Hispanic,Anger,Unspecified
5798,,CREMA-D,./data/CREMA-D-master\AudioWAV\1071_WSI_DIS_XX.wav,1071_WSI_DIS_XX.wav,.wav,Crema_1071,We'll stop in a couple of minutes,Male,41,Caucasian,Not Hispanic,Disgust,Unspecified
5799,,CREMA-D,./data/CREMA-D-master\AudioWAV\1071_WSI_FEA_XX.wav,1071_WSI_FEA_XX.wav,.wav,Crema_1071,We'll stop in a couple of minutes,Male,41,Caucasian,Not Hispanic,Fear,Unspecified
5800,,CREMA-D,./data/CREMA-D-master\AudioWAV\1071_WSI_HAP_XX.wav,1071_WSI_HAP_XX.wav,.wav,Crema_1071,We'll stop in a couple of minutes,Male,41,Caucasian,Not Hispanic,Happy,Unspecified
5801,,CREMA-D,./data/CREMA-D-master\AudioWAV\1071_WSI_NEU_XX.wav,1071_WSI_NEU_XX.wav,.wav,Crema_1071,We'll stop in a couple of minutes,Male,41,Caucasian,Not Hispanic,Neutral,Unspecified
5802,,CREMA-D,./data/CREMA-D-master\AudioWAV\1071_WSI_SAD_XX.wav,1071_WSI_SAD_XX.wav,.wav,Crema_1071,We'll stop in a couple of minutes,Male,41,Caucasian,Not Hispanic,Sad,Unspecified
5803,,CREMA-D,./data/CREMA-D-master\AudioWAV\1072_DFA_ANG_XX.wav,1072_DFA_ANG_XX.wav,.wav,Crema_1072,Don't forget a jacket,Female,33,Asian,Not Hispanic,Anger,Unspecified
5804,,CREMA-D,./data/CREMA-D-master\AudioWAV\1072_DFA_DIS_XX.wav,1072_DFA_DIS_XX.wav,.wav,Crema_1072,Don't forget a jacket,Female,33,Asian,Not Hispanic,Disgust,Unspecified
5805,,CREMA-D,./data/CREMA-D-master\AudioWAV\1072_DFA_FEA_XX.wav,1072_DFA_FEA_XX.wav,.wav,Crema_1072,Don't forget a jacket,Female,33,Asian,Not Hispanic,Fear,Unspecified
5806,,CREMA-D,./data/CREMA-D-master\AudioWAV\1072_DFA_HAP_XX.wav,1072_DFA_HAP_XX.wav,.wav,Crema_1072,Don't forget a jacket,Female,33,Asian,Not Hispanic,Happy,Unspecified
5807,,CREMA-D,./data/CREMA-D-master\AudioWAV\1072_DFA_NEU_XX.wav,1072_DFA_NEU_XX.wav,.wav,Crema_1072,Don't forget a jacket,Female,33,Asian,Not Hispanic,Neutral,Unspecified
5808,,CREMA-D,./data/CREMA-D-master\AudioWAV\1072_DFA_SAD_XX.wav,1072_DFA_SAD_XX.wav,.wav,Crema_1072,Don't forget a jacket,Female,33,Asian,Not Hispanic,Sad,Unspecified
5809,,CREMA-D,./data/CREMA-D-master\AudioWAV\1072_IEO_ANG_HI.wav,1072_IEO_ANG_HI.wav,.wav,Crema_1072,It's eleven o'clock,Female,33,Asian,Not Hispanic,Anger,High
5810,,CREMA-D,./data/CREMA-D-master\AudioWAV\1072_IEO_ANG_LO.wav,1072_IEO_ANG_LO.wav,.wav,Crema_1072,It's eleven o'clock,Female,33,Asian,Not Hispanic,Anger,Low
5811,,CREMA-D,./data/CREMA-D-master\AudioWAV\1072_IEO_ANG_MD.wav,1072_IEO_ANG_MD.wav,.wav,Crema_1072,It's eleven o'clock,Female,33,Asian,Not Hispanic,Anger,Medium
5812,,CREMA-D,./data/CREMA-D-master\AudioWAV\1072_IEO_DIS_HI.wav,1072_IEO_DIS_HI.wav,.wav,Crema_1072,It's eleven o'clock,Female,33,Asian,Not Hispanic,Disgust,High
5813,,CREMA-D,./data/CREMA-D-master\AudioWAV\1072_IEO_DIS_LO.wav,1072_IEO_DIS_LO.wav,.wav,Crema_1072,It's eleven o'clock,Female,33,Asian,Not Hispanic,Disgust,Low
5814,,CREMA-D,./data/CREMA-D-master\AudioWAV\1072_IEO_DIS_MD.wav,1072_IEO_DIS_MD.wav,.wav,Crema_1072,It's eleven o'clock,Female,33,Asian,Not Hispanic,Disgust,Medium
5815,,CREMA-D,./data/CREMA-D-master\AudioWAV\1072_IEO_FEA_HI.wav,1072_IEO_FEA_HI.wav,.wav,Crema_1072,It's eleven o'clock,Female,33,Asian,Not Hispanic,Fear,High
5816,,CREMA-D,./data/CREMA-D-master\AudioWAV\1072_IEO_FEA_LO.wav,1072_IEO_FEA_LO.wav,.wav,Crema_1072,It's eleven o'clock,Female,33,Asian,Not Hispanic,Fear,Low
5817,,CREMA-D,./data/CREMA-D-master\AudioWAV\1072_IEO_FEA_MD.wav,1072_IEO_FEA_MD.wav,.wav,Crema_1072,It's eleven o'clock,Female,33,Asian,Not Hispanic,Fear,Medium
5818,,CREMA-D,./data/CREMA-D-master\AudioWAV\1072_IEO_HAP_HI.wav,1072_IEO_HAP_HI.wav,.wav,Crema_1072,It's eleven o'clock,Female,33,Asian,Not Hispanic,Happy,High
5819,,CREMA-D,./data/CREMA-D-master\AudioWAV\1072_IEO_HAP_LO.wav,1072_IEO_HAP_LO.wav,.wav,Crema_1072,It's eleven o'clock,Female,33,Asian,Not Hispanic,Happy,Low
5820,,CREMA-D,./data/CREMA-D-master\AudioWAV\1072_IEO_HAP_MD.wav,1072_IEO_HAP_MD.wav,.wav,Crema_1072,It's eleven o'clock,Female,33,Asian,Not Hispanic,Happy,Medium
5821,,CREMA-D,./data/CREMA-D-master\AudioWAV\1072_IEO_NEU_XX.wav,1072_IEO_NEU_XX.wav,.wav,Crema_1072,It's eleven o'clock,Female,33,Asian,Not Hispanic,Neutral,Unspecified
5822,,CREMA-D,./data/CREMA-D-master\AudioWAV\1072_IEO_SAD_HI.wav,1072_IEO_SAD_HI.wav,.wav,Crema_1072,It's eleven o'clock,Female,33,Asian,Not Hispanic,Sad,High
5823,,CREMA-D,./data/CREMA-D-master\AudioWAV\1072_IEO_SAD_LO.wav,1072_IEO_SAD_LO.wav,.wav,Crema_1072,It's eleven o'clock,Female,33,Asian,Not Hispanic,Sad,Low
5824,,CREMA-D,./data/CREMA-D-master\AudioWAV\1072_IEO_SAD_MD.wav,1072_IEO_SAD_MD.wav,.wav,Crema_1072,It's eleven o'clock,Female,33,Asian,Not Hispanic,Sad,Medium
5825,,CREMA-D,./data/CREMA-D-master\AudioWAV\1072_IOM_ANG_XX.wav,1072_IOM_ANG_XX.wav,.wav,Crema_1072,I'm on my way to the meeting,Female,33,Asian,Not Hispanic,Anger,Unspecified
5826,,CREMA-D,./data/CREMA-D-master\AudioWAV\1072_IOM_DIS_XX.wav,1072_IOM_DIS_XX.wav,.wav,Crema_1072,I'm on my way to the meeting,Female,33,Asian,Not Hispanic,Disgust,Unspecified
5827,,CREMA-D,./data/CREMA-D-master\AudioWAV\1072_IOM_FEA_XX.wav,1072_IOM_FEA_XX.wav,.wav,Crema_1072,I'm on my way to the meeting,Female,33,Asian,Not Hispanic,Fear,Unspecified
5828,,CREMA-D,./data/CREMA-D-master\AudioWAV\1072_IOM_HAP_XX.wav,1072_IOM_HAP_XX.wav,.wav,Crema_1072,I'm on my way to the meeting,Female,33,Asian,Not Hispanic,Happy,Unspecified
5829,,CREMA-D,./data/CREMA-D-master\AudioWAV\1072_IOM_NEU_XX.wav,1072_IOM_NEU_XX.wav,.wav,Crema_1072,I'm on my way to the meeting,Female,33,Asian,Not Hispanic,Neutral,Unspecified
5830,,CREMA-D,./data/CREMA-D-master\AudioWAV\1072_IOM_SAD_XX.wav,1072_IOM_SAD_XX.wav,.wav,Crema_1072,I'm on my way to the meeting,Female,33,Asian,Not Hispanic,Sad,Unspecified
5831,,CREMA-D,./data/CREMA-D-master\AudioWAV\1072_ITH_ANG_XX.wav,1072_ITH_ANG_XX.wav,.wav,Crema_1072,I think I have a doctor's appointment,Female,33,Asian,Not Hispanic,Anger,Unspecified
5832,,CREMA-D,./data/CREMA-D-master\AudioWAV\1072_ITH_DIS_XX.wav,1072_ITH_DIS_XX.wav,.wav,Crema_1072,I think I have a doctor's appointment,Female,33,Asian,Not Hispanic,Disgust,Unspecified
5833,,CREMA-D,./data/CREMA-D-master\AudioWAV\1072_ITH_FEA_XX.wav,1072_ITH_FEA_XX.wav,.wav,Crema_1072,I think I have a doctor's appointment,Female,33,Asian,Not Hispanic,Fear,Unspecified
5834,,CREMA-D,./data/CREMA-D-master\AudioWAV\1072_ITH_HAP_XX.wav,1072_ITH_HAP_XX.wav,.wav,Crema_1072,I think I have a doctor's appointment,Female,33,Asian,Not Hispanic,Happy,Unspecified
5835,,CREMA-D,./data/CREMA-D-master\AudioWAV\1072_ITH_NEU_XX.wav,1072_ITH_NEU_XX.wav,.wav,Crema_1072,I think I have a doctor's appointment,Female,33,Asian,Not Hispanic,Neutral,Unspecified
5836,,CREMA-D,./data/CREMA-D-master\AudioWAV\1072_ITH_SAD_XX.wav,1072_ITH_SAD_XX.wav,.wav,Crema_1072,I think I have a doctor's appointment,Female,33,Asian,Not Hispanic,Sad,Unspecified
5837,,CREMA-D,./data/CREMA-D-master\AudioWAV\1072_ITS_ANG_XX.wav,1072_ITS_ANG_XX.wav,.wav,Crema_1072,I think I've seen this before,Female,33,Asian,Not Hispanic,Anger,Unspecified
5838,,CREMA-D,./data/CREMA-D-master\AudioWAV\1072_ITS_DIS_XX.wav,1072_ITS_DIS_XX.wav,.wav,Crema_1072,I think I've seen this before,Female,33,Asian,Not Hispanic,Disgust,Unspecified
5839,,CREMA-D,./data/CREMA-D-master\AudioWAV\1072_ITS_FEA_XX.wav,1072_ITS_FEA_XX.wav,.wav,Crema_1072,I think I've seen this before,Female,33,Asian,Not Hispanic,Fear,Unspecified
5840,,CREMA-D,./data/CREMA-D-master\AudioWAV\1072_ITS_HAP_XX.wav,1072_ITS_HAP_XX.wav,.wav,Crema_1072,I think I've seen this before,Female,33,Asian,Not Hispanic,Happy,Unspecified
5841,,CREMA-D,./data/CREMA-D-master\AudioWAV\1072_ITS_NEU_XX.wav,1072_ITS_NEU_XX.wav,.wav,Crema_1072,I think I've seen this before,Female,33,Asian,Not Hispanic,Neutral,Unspecified
5842,,CREMA-D,./data/CREMA-D-master\AudioWAV\1072_ITS_SAD_XX.wav,1072_ITS_SAD_XX.wav,.wav,Crema_1072,I think I've seen this before,Female,33,Asian,Not Hispanic,Sad,Unspecified
5843,,CREMA-D,./data/CREMA-D-master\AudioWAV\1072_IWL_ANG_XX.wav,1072_IWL_ANG_XX.wav,.wav,Crema_1072,I would like a new alarm clock,Female,33,Asian,Not Hispanic,Anger,Unspecified
5844,,CREMA-D,./data/CREMA-D-master\AudioWAV\1072_IWL_DIS_XX.wav,1072_IWL_DIS_XX.wav,.wav,Crema_1072,I would like a new alarm clock,Female,33,Asian,Not Hispanic,Disgust,Unspecified
5845,,CREMA-D,./data/CREMA-D-master\AudioWAV\1072_IWL_FEA_XX.wav,1072_IWL_FEA_XX.wav,.wav,Crema_1072,I would like a new alarm clock,Female,33,Asian,Not Hispanic,Fear,Unspecified
5846,,CREMA-D,./data/CREMA-D-master\AudioWAV\1072_IWL_HAP_XX.wav,1072_IWL_HAP_XX.wav,.wav,Crema_1072,I would like a new alarm clock,Female,33,Asian,Not Hispanic,Happy,Unspecified
5847,,CREMA-D,./data/CREMA-D-master\AudioWAV\1072_IWL_NEU_XX.wav,1072_IWL_NEU_XX.wav,.wav,Crema_1072,I would like a new alarm clock,Female,33,Asian,Not Hispanic,Neutral,Unspecified
5848,,CREMA-D,./data/CREMA-D-master\AudioWAV\1072_IWL_SAD_XX.wav,1072_IWL_SAD_XX.wav,.wav,Crema_1072,I would like a new alarm clock,Female,33,Asian,Not Hispanic,Sad,Unspecified
5849,,CREMA-D,./data/CREMA-D-master\AudioWAV\1072_IWW_ANG_XX.wav,1072_IWW_ANG_XX.wav,.wav,Crema_1072,I wonder what this is about,Female,33,Asian,Not Hispanic,Anger,Unspecified
5850,,CREMA-D,./data/CREMA-D-master\AudioWAV\1072_IWW_DIS_XX.wav,1072_IWW_DIS_XX.wav,.wav,Crema_1072,I wonder what this is about,Female,33,Asian,Not Hispanic,Disgust,Unspecified
5851,,CREMA-D,./data/CREMA-D-master\AudioWAV\1072_IWW_FEA_XX.wav,1072_IWW_FEA_XX.wav,.wav,Crema_1072,I wonder what this is about,Female,33,Asian,Not Hispanic,Fear,Unspecified
5852,,CREMA-D,./data/CREMA-D-master\AudioWAV\1072_IWW_HAP_XX.wav,1072_IWW_HAP_XX.wav,.wav,Crema_1072,I wonder what this is about,Female,33,Asian,Not Hispanic,Happy,Unspecified
5853,,CREMA-D,./data/CREMA-D-master\AudioWAV\1072_IWW_NEU_XX.wav,1072_IWW_NEU_XX.wav,.wav,Crema_1072,I wonder what this is about,Female,33,Asian,Not Hispanic,Neutral,Unspecified
5854,,CREMA-D,./data/CREMA-D-master\AudioWAV\1072_IWW_SAD_XX.wav,1072_IWW_SAD_XX.wav,.wav,Crema_1072,I wonder what this is about,Female,33,Asian,Not Hispanic,Sad,Unspecified
5855,,CREMA-D,./data/CREMA-D-master\AudioWAV\1072_MTI_ANG_XX.wav,1072_MTI_ANG_XX.wav,.wav,Crema_1072,Maybe tomorrow it will be cold,Female,33,Asian,Not Hispanic,Anger,Unspecified
5856,,CREMA-D,./data/CREMA-D-master\AudioWAV\1072_MTI_DIS_XX.wav,1072_MTI_DIS_XX.wav,.wav,Crema_1072,Maybe tomorrow it will be cold,Female,33,Asian,Not Hispanic,Disgust,Unspecified
5857,,CREMA-D,./data/CREMA-D-master\AudioWAV\1072_MTI_FEA_XX.wav,1072_MTI_FEA_XX.wav,.wav,Crema_1072,Maybe tomorrow it will be cold,Female,33,Asian,Not Hispanic,Fear,Unspecified
5858,,CREMA-D,./data/CREMA-D-master\AudioWAV\1072_MTI_HAP_XX.wav,1072_MTI_HAP_XX.wav,.wav,Crema_1072,Maybe tomorrow it will be cold,Female,33,Asian,Not Hispanic,Happy,Unspecified
5859,,CREMA-D,./data/CREMA-D-master\AudioWAV\1072_MTI_NEU_XX.wav,1072_MTI_NEU_XX.wav,.wav,Crema_1072,Maybe tomorrow it will be cold,Female,33,Asian,Not Hispanic,Neutral,Unspecified
5860,,CREMA-D,./data/CREMA-D-master\AudioWAV\1072_MTI_SAD_XX.wav,1072_MTI_SAD_XX.wav,.wav,Crema_1072,Maybe tomorrow it will be cold,Female,33,Asian,Not Hispanic,Sad,Unspecified
5861,,CREMA-D,./data/CREMA-D-master\AudioWAV\1072_TAI_ANG_XX.wav,1072_TAI_ANG_XX.wav,.wav,Crema_1072,The airplane is almost full,Female,33,Asian,Not Hispanic,Anger,Unspecified
5862,,CREMA-D,./data/CREMA-D-master\AudioWAV\1072_TAI_DIS_XX.wav,1072_TAI_DIS_XX.wav,.wav,Crema_1072,The airplane is almost full,Female,33,Asian,Not Hispanic,Disgust,Unspecified
5863,,CREMA-D,./data/CREMA-D-master\AudioWAV\1072_TAI_FEA_XX.wav,1072_TAI_FEA_XX.wav,.wav,Crema_1072,The airplane is almost full,Female,33,Asian,Not Hispanic,Fear,Unspecified
5864,,CREMA-D,./data/CREMA-D-master\AudioWAV\1072_TAI_HAP_XX.wav,1072_TAI_HAP_XX.wav,.wav,Crema_1072,The airplane is almost full,Female,33,Asian,Not Hispanic,Happy,Unspecified
5865,,CREMA-D,./data/CREMA-D-master\AudioWAV\1072_TAI_NEU_XX.wav,1072_TAI_NEU_XX.wav,.wav,Crema_1072,The airplane is almost full,Female,33,Asian,Not Hispanic,Neutral,Unspecified
5866,,CREMA-D,./data/CREMA-D-master\AudioWAV\1072_TAI_SAD_XX.wav,1072_TAI_SAD_XX.wav,.wav,Crema_1072,The airplane is almost full,Female,33,Asian,Not Hispanic,Sad,Unspecified
5867,,CREMA-D,./data/CREMA-D-master\AudioWAV\1072_TIE_ANG_XX.wav,1072_TIE_ANG_XX.wav,.wav,Crema_1072,That is exactly what happened,Female,33,Asian,Not Hispanic,Anger,Unspecified
5868,,CREMA-D,./data/CREMA-D-master\AudioWAV\1072_TIE_DIS_XX.wav,1072_TIE_DIS_XX.wav,.wav,Crema_1072,That is exactly what happened,Female,33,Asian,Not Hispanic,Disgust,Unspecified
5869,,CREMA-D,./data/CREMA-D-master\AudioWAV\1072_TIE_FEA_XX.wav,1072_TIE_FEA_XX.wav,.wav,Crema_1072,That is exactly what happened,Female,33,Asian,Not Hispanic,Fear,Unspecified
5870,,CREMA-D,./data/CREMA-D-master\AudioWAV\1072_TIE_HAP_XX.wav,1072_TIE_HAP_XX.wav,.wav,Crema_1072,That is exactly what happened,Female,33,Asian,Not Hispanic,Happy,Unspecified
5871,,CREMA-D,./data/CREMA-D-master\AudioWAV\1072_TIE_NEU_XX.wav,1072_TIE_NEU_XX.wav,.wav,Crema_1072,That is exactly what happened,Female,33,Asian,Not Hispanic,Neutral,Unspecified
5872,,CREMA-D,./data/CREMA-D-master\AudioWAV\1072_TIE_SAD_XX.wav,1072_TIE_SAD_XX.wav,.wav,Crema_1072,That is exactly what happened,Female,33,Asian,Not Hispanic,Sad,Unspecified
5873,,CREMA-D,./data/CREMA-D-master\AudioWAV\1072_TSI_ANG_XX.wav,1072_TSI_ANG_XX.wav,.wav,Crema_1072,The surface is slick,Female,33,Asian,Not Hispanic,Anger,Unspecified
5874,,CREMA-D,./data/CREMA-D-master\AudioWAV\1072_TSI_DIS_XX.wav,1072_TSI_DIS_XX.wav,.wav,Crema_1072,The surface is slick,Female,33,Asian,Not Hispanic,Disgust,Unspecified
5875,,CREMA-D,./data/CREMA-D-master\AudioWAV\1072_TSI_FEA_XX.wav,1072_TSI_FEA_XX.wav,.wav,Crema_1072,The surface is slick,Female,33,Asian,Not Hispanic,Fear,Unspecified
5876,,CREMA-D,./data/CREMA-D-master\AudioWAV\1072_TSI_HAP_XX.wav,1072_TSI_HAP_XX.wav,.wav,Crema_1072,The surface is slick,Female,33,Asian,Not Hispanic,Happy,Unspecified
5877,,CREMA-D,./data/CREMA-D-master\AudioWAV\1072_TSI_NEU_XX.wav,1072_TSI_NEU_XX.wav,.wav,Crema_1072,The surface is slick,Female,33,Asian,Not Hispanic,Neutral,Unspecified
5878,,CREMA-D,./data/CREMA-D-master\AudioWAV\1072_TSI_SAD_XX.wav,1072_TSI_SAD_XX.wav,.wav,Crema_1072,The surface is slick,Female,33,Asian,Not Hispanic,Sad,Unspecified
5879,,CREMA-D,./data/CREMA-D-master\AudioWAV\1072_WSI_ANG_XX.wav,1072_WSI_ANG_XX.wav,.wav,Crema_1072,We'll stop in a couple of minutes,Female,33,Asian,Not Hispanic,Anger,Unspecified
5880,,CREMA-D,./data/CREMA-D-master\AudioWAV\1072_WSI_DIS_XX.wav,1072_WSI_DIS_XX.wav,.wav,Crema_1072,We'll stop in a couple of minutes,Female,33,Asian,Not Hispanic,Disgust,Unspecified
5881,,CREMA-D,./data/CREMA-D-master\AudioWAV\1072_WSI_FEA_XX.wav,1072_WSI_FEA_XX.wav,.wav,Crema_1072,We'll stop in a couple of minutes,Female,33,Asian,Not Hispanic,Fear,Unspecified
5882,,CREMA-D,./data/CREMA-D-master\AudioWAV\1072_WSI_HAP_XX.wav,1072_WSI_HAP_XX.wav,.wav,Crema_1072,We'll stop in a couple of minutes,Female,33,Asian,Not Hispanic,Happy,Unspecified
5883,,CREMA-D,./data/CREMA-D-master\AudioWAV\1072_WSI_NEU_XX.wav,1072_WSI_NEU_XX.wav,.wav,Crema_1072,We'll stop in a couple of minutes,Female,33,Asian,Not Hispanic,Neutral,Unspecified
5884,,CREMA-D,./data/CREMA-D-master\AudioWAV\1072_WSI_SAD_XX.wav,1072_WSI_SAD_XX.wav,.wav,Crema_1072,We'll stop in a couple of minutes,Female,33,Asian,Not Hispanic,Sad,Unspecified
5885,,CREMA-D,./data/CREMA-D-master\AudioWAV\1073_DFA_ANG_XX.wav,1073_DFA_ANG_XX.wav,.wav,Crema_1073,Don't forget a jacket,Female,24,African American,Hispanic,Anger,Unspecified
5886,,CREMA-D,./data/CREMA-D-master\AudioWAV\1073_DFA_DIS_XX.wav,1073_DFA_DIS_XX.wav,.wav,Crema_1073,Don't forget a jacket,Female,24,African American,Hispanic,Disgust,Unspecified
5887,,CREMA-D,./data/CREMA-D-master\AudioWAV\1073_DFA_FEA_XX.wav,1073_DFA_FEA_XX.wav,.wav,Crema_1073,Don't forget a jacket,Female,24,African American,Hispanic,Fear,Unspecified
5888,,CREMA-D,./data/CREMA-D-master\AudioWAV\1073_DFA_HAP_XX.wav,1073_DFA_HAP_XX.wav,.wav,Crema_1073,Don't forget a jacket,Female,24,African American,Hispanic,Happy,Unspecified
5889,,CREMA-D,./data/CREMA-D-master\AudioWAV\1073_DFA_NEU_XX.wav,1073_DFA_NEU_XX.wav,.wav,Crema_1073,Don't forget a jacket,Female,24,African American,Hispanic,Neutral,Unspecified
5890,,CREMA-D,./data/CREMA-D-master\AudioWAV\1073_DFA_SAD_XX.wav,1073_DFA_SAD_XX.wav,.wav,Crema_1073,Don't forget a jacket,Female,24,African American,Hispanic,Sad,Unspecified
5891,,CREMA-D,./data/CREMA-D-master\AudioWAV\1073_IEO_ANG_HI.wav,1073_IEO_ANG_HI.wav,.wav,Crema_1073,It's eleven o'clock,Female,24,African American,Hispanic,Anger,High
5892,,CREMA-D,./data/CREMA-D-master\AudioWAV\1073_IEO_ANG_LO.wav,1073_IEO_ANG_LO.wav,.wav,Crema_1073,It's eleven o'clock,Female,24,African American,Hispanic,Anger,Low
5893,,CREMA-D,./data/CREMA-D-master\AudioWAV\1073_IEO_ANG_MD.wav,1073_IEO_ANG_MD.wav,.wav,Crema_1073,It's eleven o'clock,Female,24,African American,Hispanic,Anger,Medium
5894,,CREMA-D,./data/CREMA-D-master\AudioWAV\1073_IEO_DIS_HI.wav,1073_IEO_DIS_HI.wav,.wav,Crema_1073,It's eleven o'clock,Female,24,African American,Hispanic,Disgust,High
5895,,CREMA-D,./data/CREMA-D-master\AudioWAV\1073_IEO_DIS_LO.wav,1073_IEO_DIS_LO.wav,.wav,Crema_1073,It's eleven o'clock,Female,24,African American,Hispanic,Disgust,Low
5896,,CREMA-D,./data/CREMA-D-master\AudioWAV\1073_IEO_DIS_MD.wav,1073_IEO_DIS_MD.wav,.wav,Crema_1073,It's eleven o'clock,Female,24,African American,Hispanic,Disgust,Medium
5897,,CREMA-D,./data/CREMA-D-master\AudioWAV\1073_IEO_FEA_HI.wav,1073_IEO_FEA_HI.wav,.wav,Crema_1073,It's eleven o'clock,Female,24,African American,Hispanic,Fear,High
5898,,CREMA-D,./data/CREMA-D-master\AudioWAV\1073_IEO_FEA_LO.wav,1073_IEO_FEA_LO.wav,.wav,Crema_1073,It's eleven o'clock,Female,24,African American,Hispanic,Fear,Low
5899,,CREMA-D,./data/CREMA-D-master\AudioWAV\1073_IEO_FEA_MD.wav,1073_IEO_FEA_MD.wav,.wav,Crema_1073,It's eleven o'clock,Female,24,African American,Hispanic,Fear,Medium
5900,,CREMA-D,./data/CREMA-D-master\AudioWAV\1073_IEO_HAP_HI.wav,1073_IEO_HAP_HI.wav,.wav,Crema_1073,It's eleven o'clock,Female,24,African American,Hispanic,Happy,High
5901,,CREMA-D,./data/CREMA-D-master\AudioWAV\1073_IEO_HAP_LO.wav,1073_IEO_HAP_LO.wav,.wav,Crema_1073,It's eleven o'clock,Female,24,African American,Hispanic,Happy,Low
5902,,CREMA-D,./data/CREMA-D-master\AudioWAV\1073_IEO_HAP_MD.wav,1073_IEO_HAP_MD.wav,.wav,Crema_1073,It's eleven o'clock,Female,24,African American,Hispanic,Happy,Medium
5903,,CREMA-D,./data/CREMA-D-master\AudioWAV\1073_IEO_NEU_XX.wav,1073_IEO_NEU_XX.wav,.wav,Crema_1073,It's eleven o'clock,Female,24,African American,Hispanic,Neutral,Unspecified
5904,,CREMA-D,./data/CREMA-D-master\AudioWAV\1073_IEO_SAD_HI.wav,1073_IEO_SAD_HI.wav,.wav,Crema_1073,It's eleven o'clock,Female,24,African American,Hispanic,Sad,High
5905,,CREMA-D,./data/CREMA-D-master\AudioWAV\1073_IEO_SAD_LO.wav,1073_IEO_SAD_LO.wav,.wav,Crema_1073,It's eleven o'clock,Female,24,African American,Hispanic,Sad,Low
5906,,CREMA-D,./data/CREMA-D-master\AudioWAV\1073_IEO_SAD_MD.wav,1073_IEO_SAD_MD.wav,.wav,Crema_1073,It's eleven o'clock,Female,24,African American,Hispanic,Sad,Medium
5907,,CREMA-D,./data/CREMA-D-master\AudioWAV\1073_IOM_ANG_XX.wav,1073_IOM_ANG_XX.wav,.wav,Crema_1073,I'm on my way to the meeting,Female,24,African American,Hispanic,Anger,Unspecified
5908,,CREMA-D,./data/CREMA-D-master\AudioWAV\1073_IOM_DIS_XX.wav,1073_IOM_DIS_XX.wav,.wav,Crema_1073,I'm on my way to the meeting,Female,24,African American,Hispanic,Disgust,Unspecified
5909,,CREMA-D,./data/CREMA-D-master\AudioWAV\1073_IOM_FEA_XX.wav,1073_IOM_FEA_XX.wav,.wav,Crema_1073,I'm on my way to the meeting,Female,24,African American,Hispanic,Fear,Unspecified
5910,,CREMA-D,./data/CREMA-D-master\AudioWAV\1073_IOM_HAP_XX.wav,1073_IOM_HAP_XX.wav,.wav,Crema_1073,I'm on my way to the meeting,Female,24,African American,Hispanic,Happy,Unspecified
5911,,CREMA-D,./data/CREMA-D-master\AudioWAV\1073_IOM_NEU_XX.wav,1073_IOM_NEU_XX.wav,.wav,Crema_1073,I'm on my way to the meeting,Female,24,African American,Hispanic,Neutral,Unspecified
5912,,CREMA-D,./data/CREMA-D-master\AudioWAV\1073_IOM_SAD_XX.wav,1073_IOM_SAD_XX.wav,.wav,Crema_1073,I'm on my way to the meeting,Female,24,African American,Hispanic,Sad,Unspecified
5913,,CREMA-D,./data/CREMA-D-master\AudioWAV\1073_ITH_ANG_XX.wav,1073_ITH_ANG_XX.wav,.wav,Crema_1073,I think I have a doctor's appointment,Female,24,African American,Hispanic,Anger,Unspecified
5914,,CREMA-D,./data/CREMA-D-master\AudioWAV\1073_ITH_DIS_XX.wav,1073_ITH_DIS_XX.wav,.wav,Crema_1073,I think I have a doctor's appointment,Female,24,African American,Hispanic,Disgust,Unspecified
5915,,CREMA-D,./data/CREMA-D-master\AudioWAV\1073_ITH_FEA_XX.wav,1073_ITH_FEA_XX.wav,.wav,Crema_1073,I think I have a doctor's appointment,Female,24,African American,Hispanic,Fear,Unspecified
5916,,CREMA-D,./data/CREMA-D-master\AudioWAV\1073_ITH_HAP_XX.wav,1073_ITH_HAP_XX.wav,.wav,Crema_1073,I think I have a doctor's appointment,Female,24,African American,Hispanic,Happy,Unspecified
5917,,CREMA-D,./data/CREMA-D-master\AudioWAV\1073_ITH_NEU_XX.wav,1073_ITH_NEU_XX.wav,.wav,Crema_1073,I think I have a doctor's appointment,Female,24,African American,Hispanic,Neutral,Unspecified
5918,,CREMA-D,./data/CREMA-D-master\AudioWAV\1073_ITH_SAD_XX.wav,1073_ITH_SAD_XX.wav,.wav,Crema_1073,I think I have a doctor's appointment,Female,24,African American,Hispanic,Sad,Unspecified
5919,,CREMA-D,./data/CREMA-D-master\AudioWAV\1073_ITS_ANG_XX.wav,1073_ITS_ANG_XX.wav,.wav,Crema_1073,I think I've seen this before,Female,24,African American,Hispanic,Anger,Unspecified
5920,,CREMA-D,./data/CREMA-D-master\AudioWAV\1073_ITS_DIS_XX.wav,1073_ITS_DIS_XX.wav,.wav,Crema_1073,I think I've seen this before,Female,24,African American,Hispanic,Disgust,Unspecified
